ACC X (G)_mean,ACC X (G)_std,ACC X (G)_max,ACC X (G)_min,ACC Y (G)_mean,ACC Y (G)_std,ACC Y (G)_max,ACC Y (G)_min,ACC Z (G)_mean,ACC Z (G)_std,ACC Z (G)_max,ACC Z (G)_min,GYRO X (deg/s)_mean,GYRO X (deg/s)_std,GYRO X (deg/s)_max,GYRO X (deg/s)_min,GYRO Y (deg/s)_mean,GYRO Y (deg/s)_std,GYRO Y (deg/s)_max,GYRO Y (deg/s)_min,GYRO Z (deg/s)_mean,GYRO Z (deg/s)_std,GYRO Z (deg/s)_max,GYRO Z (deg/s)_min,Movement,Condition
0.8782772231045128,0.31129888418896234,-0.8093104703471297,-0.2297502970659931,-0.5139819674652782,0.026342477426357855,0.27826752828136714,0.1581300690929226,0.10887118617473548,0.15248223846645736,0.6956289343833637,0.2036327054465724,1.503178441395005,0.5429817517200984,-0.6314690845373969,0.033782537866538564,0.6245772031903656,0.3868727891023352,0.33666862285002486,-0.007265263783037846,-1.0247355098586237,-0.5865528555046517,-1.6918913819454262,-0.27818098047921963,Pegs diagonally placed,Exo
0.9588416959608602,0.45824865588043684,-0.7998586678994064,-0.06870244902362523,0.11565942019759817,0.045248689034438225,0.1433938073096822,0.05698495561188253,0.12532142785332828,0.1302890565308099,0.6025823967715134,0.18548785026982903,1.1732298258216878,0.5429817517200984,-0.5733729652718778,0.1255363305816911,0.9215602900344325,0.32459353185446177,0.6666167063494212,0.28957861844702504,-1.0247355098586237,-0.2993236298963988,-1.1666024503834567,-0.27818098047921963,Pegs diagonally placed,Exo
0.9776253313206271,0.4893086702916999,-0.8161032403286502,0.017127237852720016,0.17032287986030004,0.1922055546792361,0.12248830689362235,0.07304574385659578,0.12442986668993641,0.10728919120675545,0.3962853478389769,0.12255389912465156,1.1732298258216878,0.6395165846499374,-0.5733729652718778,0.30505461498747305,0.9215602900344325,0.42246095173449083,0.7133812153160282,0.2871651611287902,-1.10070760453921,-0.18363405720388332,-0.5466501193466382,-0.046857923370208394,Pegs diagonally placed,Exo
0.9205469205695168,0.45540090969433117,-0.8424699722920169,0.03581708544536066,0.05975234399819355,0.08237159013592663,0.1346788585044977,0.1132777212415703,0.11265899973412777,0.12407637397638807,0.2910731340089358,0.18512860400978856,1.2407787383536493,0.6395165846499374,-0.6560482647211685,0.30505461498747305,0.4649487162735592,0.42246095173449083,0.7029887474963906,0.23407107715594067,-1.10070760453921,-0.18363405720388332,-0.5466501193466382,-0.3693756431203585,Pegs diagonally placed,Exo
0.9789763255334839,0.3708607668758584,-0.7806422483068175,0.01742643392479713,0.20553394460874447,-0.059825358893612395,0.13693242275920497,0.13872161817813058,0.11482737744138977,0.11045486064489836,0.23511589167043637,0.15868597174758936,1.2407787383536493,0.6129695426635128,-0.6180622173808754,0.2711456086185782,0.6208648871700694,0.2534171919990046,0.7029887474963906,0.05548215520567184,-1.0135631968313736,-0.15570898601566324,-0.4148638427680026,-0.3693756431203585,Pegs diagonally placed,Exo
1.1397676171360853,0.38061074397843464,-0.8574856131692188,0.009966451215151472,0.38908808914846577,-0.18367216230006325,0.14414583853026441,0.12342424618791159,0.23541762790694878,0.1412784606087724,0.37078882158007637,0.14086978605203399,1.3680811484050026,0.5381553313407081,-0.6180622173808754,0.578321332807003,1.4635545204026104,0.06657934000408107,0.8562717950229174,0.05548215520567184,-1.5051463428876852,-0.15570898601566324,-0.0956069724330132,-0.507279774231908,Pegs diagonally placed,Exo
1.2255021777897872,0.40788175396433873,-1.0643303400719788,0.35813218981522327,-0.03632170192731541,-0.26532475013497936,0.12782417260314868,0.0651098638656359,0.2516773494677778,0.34914674090322917,0.8582078193031131,0.10144556625677148,1.4953840905302767,0.5140217466725182,-0.6247658797686929,0.8535827142236826,1.4635545204026104,-0.06020348162142686,0.8432817423222913,0.27509836879469524,-1.6012285094934977,-0.1497250344788785,-1.6566245669633572,-0.5184010800701631,Pegs diagonally placed,Exo
1.237738835101621,0.20178042192806353,-0.8402802007691522,0.5180430879488318,-0.19617287861305271,-0.04378844252841118,0.17222522658647443,0.1984791982048641,0.3679593970112144,0.3065347751832016,0.7779341387582112,0.3096446143887937,1.6356770853561773,0.4995414970201884,-0.01028683279352571,0.8535827142236826,1.2705155485042423,0.4758432102738702,0.8432817423222913,-0.12310676674459697,-1.6012285094934977,-0.45690074558241534,-1.6566245669633572,-0.5184010800701631,Pegs diagonally placed,Exo
1.1622664426851101,-0.04891991593255127,-0.5675409986516509,-0.18303565040465458,0.037163063248783164,0.2559973334432961,0.255882540302494,0.12791227506330066,0.2766822111665318,0.6105727072133833,0.5904191323730208,0.23233474220804934,1.6356770853561773,0.3161256604334498,-0.0013490738955486555,0.8057111575401789,1.2111188635569161,0.5759349081013683,0.6094602616370973,-0.35961668730418517,-1.0560183524302116,-0.9495787089846289,-1.2352798081845529,-0.3604786079339994,Pegs diagonally placed,Exo
1.0328072443923941,0.005597989236357803,-0.8500224906774898,-0.34358483594980593,0.02734405655175306,0.07867931763359731,0.2247404439950388,0.165773426971812,0.37037533381734444,0.4362373821567174,0.5612468966235606,0.27924561433092915,1.4382276458179528,0.2823387407493998,-0.0013490738955486555,0.45664783801870085,0.9456901599996899,0.5759349081013683,0.6094602616370973,-0.35961668730418517,-1.3554367076557854,-0.9495787089846289,-1.2352798081845529,-0.34490878632645794,Pegs diagonally placed,Exo
